id,Route_Name,Route_Link,Bus_Name,Bus_Type,Departing_Time,Duration,Arrival,Rating,Fare,Seat_Available
5770,Hyderabad to Markapuram,https://www.redbus.in/bus-tickets/hyderabad-to-markapuram,IVR Tours and Travels,A/C Seater / Sleeper (2+1),21:55,07h 05m,05:00,3.5,699.0,31 Seats available
5771,Hyderabad to Markapuram,https://www.redbus.in/bus-tickets/hyderabad-to-markapuram,Golden Travels,Non A/C Seater / Sleeper (2+1),22:15,07h 15m,05:30,3.1,4999.0,2 Seats available
5772,Hyderabad to Markapuram,https://www.redbus.in/bus-tickets/hyderabad-to-markapuram,Harikrishna Travels,Non A/C Seater / Sleeper (2+1),23:00,06h 00m,05:00,1.5,750.0,30 Seats available
5773,Hyderabad to Nandyal,https://www.redbus.in/bus-tickets/hyderabad-to-nandyala,TGSRTC - 1052,Super Luxury (Non AC Seater 2+2 Push Back),11:00,06h 50m,17:50,2.8,476.0,31 Seats available
5774,Hyderabad to Nandyal,https://www.redbus.in/bus-tickets/hyderabad-to-nandyala,TGSRTC - 1727,Super Luxury (Non AC Seater 2+2 Push Back),11:10,05h 20m,16:30,2.8,474.0,31 Seats available
5775,Hyderabad to Nandyal,https://www.redbus.in/bus-tickets/hyderabad-to-nandyala,TGSRTC - 2085,Super Luxury (Non AC Seater 2+2 Push Back),12:50,08h 55m,21:45,2.9,380.0,10 Seats available
5776,Hyderabad to Nandyal,https://www.redbus.in/bus-tickets/hyderabad-to-nandyala,TGSRTC - 1962,Super Luxury (Non AC Seater 2+2 Push Back),14:55,07h 20m,22:15,3.1,380.0,8 Seats available
5777,Hyderabad to Nandyal,https://www.redbus.in/bus-tickets/hyderabad-to-nandyala,TGSRTC - 1711,Super Luxury (Non AC Seater 2+2 Push Back),15:00,06h 50m,21:50,3.5,389.0,20 Seats available
5778,Hyderabad to Nandyal,https://www.redbus.in/bus-tickets/hyderabad-to-nandyala,TGSRTC - 2474,Super Luxury (Non AC Seater 2+2 Push Back),16:30,06h 10m,22:40,4.0,380.0,22 Seats available
5779,Hyderabad to Nandyal,https://www.redbus.in/bus-tickets/hyderabad-to-nandyala,TGSRTC - 1453,Super Luxury (Non AC Seater 2+2 Push Back),17:30,06h 10m,23:40,2.4,380.0,29 Seats available
5780,Hyderabad to Nandyal,https://www.redbus.in/bus-tickets/hyderabad-to-nandyala,TGSRTC - 9681,Lahari A/C sleeper,17:30,07h 00m,00:30,3.7,650.0,4 Seats available
5781,Hyderabad to Nandyal,https://www.redbus.in/bus-tickets/hyderabad-to-nandyala,TGSRTC - 8261,RAJDHANI (A.C. Semi Sleeper),17:45,05h 45m,23:30,4.2,403.0,15 Seats available
5782,Hyderabad to Nandyal,https://www.redbus.in/bus-tickets/hyderabad-to-nandyala,TGSRTC - 1740,Super Luxury (Non AC Seater 2+2 Push Back),19:15,06h 55m,02:10,3.7,380.0,27 Seats available
5783,Hyderabad to Nandyal,https://www.redbus.in/bus-tickets/hyderabad-to-nandyala,TGSRTC - 1498,Super Luxury (Non AC Seater 2+2 Push Back),20:00,06h 10m,02:10,4.9,380.0,28 Seats available
5784,Hyderabad to Nandyal,https://www.redbus.in/bus-tickets/hyderabad-to-nandyala,TGSRTC - 9683,Lahari Non A/C Sleeper Cum Seater,20:10,07h 25m,03:35,3.8,380.0,29 Seats available
5785,Hyderabad to Nandyal,https://www.redbus.in/bus-tickets/hyderabad-to-nandyala,TGSRTC - 2948,Super Luxury (Non AC Seater 2+2 Push Back),20:30,07h 15m,03:45,3.6,474.0,31 Seats available
5786,Hyderabad to Nandyal,https://www.redbus.in/bus-tickets/hyderabad-to-nandyala,TGSRTC - 9685,Lahari Non A/C Sleeper Cum Seater,21:05,07h 10m,04:15,3.3,380.0,17 Seats available
5787,Hyderabad to Nandyal,https://www.redbus.in/bus-tickets/hyderabad-to-nandyala,TGSRTC - 1730,Super Luxury (Non AC Seater 2+2 Push Back),21:30,07h 10m,04:40,3.4,474.0,29 Seats available
5788,Hyderabad to Nandyal,https://www.redbus.in/bus-tickets/hyderabad-to-nandyala,TGSRTC - 1924,Super Luxury (Non AC Seater 2+2 Push Back),22:30,05h 35m,04:05,3.9,474.0,31 Seats available
5789,Hyderabad to Nandyal,https://www.redbus.in/bus-tickets/hyderabad-to-nandyala,Indu Travels,Non A/C Seater / Sleeper (2+1),22:00,06h 30m,04:30,4.3,650.0,24 Seats available
5790,Hyderabad to Nandyal,https://www.redbus.in/bus-tickets/hyderabad-to-nandyala,VEERA BRAHMENDRA TRAVELS,Non A/C Seater / Sleeper (2+1),21:30,06h 50m,04:20,4.1,600.0,22 Seats available
5791,Hyderabad to Nandyal,https://www.redbus.in/bus-tickets/hyderabad-to-nandyala,PRL BUS,A/C Sleeper (2+1),21:35,06h 25m,04:00,4.4,1000.0,24 Seats available
5792,Hyderabad to Nandyal,https://www.redbus.in/bus-tickets/hyderabad-to-nandyala,Indu Travels,Non A/C Seater / Sleeper (2+1),21:45,06h 35m,04:20,4.2,650.0,24 Seats available
5793,Hyderabad to Nandyal,https://www.redbus.in/bus-tickets/hyderabad-to-nandyala,BRS Travels,NON AC Seater / Sleeper 2+1,22:10,06h 50m,05:00,4.0,550.0,6 Seats available
5794,Hyderabad to Nandyal,https://www.redbus.in/bus-tickets/hyderabad-to-nandyala,INDHU BUS,Non A/C Seater / Sleeper (2+1),21:30,06h 40m,04:10,4.2,599.0,27 Seats available
5795,Hyderabad to Nandyal,https://www.redbus.in/bus-tickets/hyderabad-to-nandyala,Sri Vinayaka Travels,NON A/C Seater/ Sleeper (2+1),22:30,05h 00m,03:30,4.0,540.0,12 Seats available
5796,Hyderabad to Nandyal,https://www.redbus.in/bus-tickets/hyderabad-to-nandyala,VRCR Travels,Volvo Multi Axle A/C Sleeper I-Shift B11R (2+1),22:45,06h 00m,04:45,3.6,1125.0,17 Seats available
5797,Hyderabad to Nandyal,https://www.redbus.in/bus-tickets/hyderabad-to-nandyala,SLNS Travels,Non A/C Seater / Sleeper (2+1),22:00,07h 30m,05:30,3.8,699.0,30 Seats available
5798,Hyderabad to Nandyal,https://www.redbus.in/bus-tickets/hyderabad-to-nandyala,PRL BUS,Non A/C Seater / Sleeper (2+1),21:15,07h 05m,04:20,4.1,599.0,27 Seats available
5799,Hyderabad to Nandyal,https://www.redbus.in/bus-tickets/hyderabad-to-nandyala,Indu Travels,A/C Sleeper (2+1),21:35,06h 25m,04:00,3.8,900.0,21 Seats available
5800,Hyderabad to Nandyal,https://www.redbus.in/bus-tickets/hyderabad-to-nandyala,PRL BUS,Non A/C Seater / Sleeper (2+1),22:00,06h 00m,04:00,3.9,599.0,35 Seats available
5801,Hyderabad to Nandyal,https://www.redbus.in/bus-tickets/hyderabad-to-nandyala,SREE RUDRA TRAVELS,Non A/C Seater / Sleeper (2+1),22:30,05h 30m,04:00,4.3,650.0,22 Seats available
5802,Hyderabad to Nandyal,https://www.redbus.in/bus-tickets/hyderabad-to-nandyala,Maheswari Travels,Non A/C Seater / Sleeper (2+1),21:25,06h 35m,04:00,3.5,599.0,25 Seats available
5803,Hyderabad to Nandyal,https://www.redbus.in/bus-tickets/hyderabad-to-nandyala,SEVEN HILLS TRAVELS,Non A/C Seater / Sleeper (2+1),21:30,06h 30m,04:00,4.7,600.0,21 Seats available
5804,Hyderabad to Nandyal,https://www.redbus.in/bus-tickets/hyderabad-to-nandyala,Vasavi travels,Non A/C Seater / Sleeper (2+1),22:00,06h 30m,04:30,4.0,550.0,26 Seats available
5805,Hyderabad to Nandyal,https://www.redbus.in/bus-tickets/hyderabad-to-nandyala,Indu Travels,Non A/C Seater / Sleeper (2+1),21:30,06h 50m,04:20,3.6,600.0,20 Seats available
5806,Hyderabad to Nandyal,https://www.redbus.in/bus-tickets/hyderabad-to-nandyala,SRI AVANI,Non A/C Seater / Sleeper (2+1),21:10,07h 20m,04:30,4.3,830.0,24 Seats available
5807,Hyderabad to Nandyal,https://www.redbus.in/bus-tickets/hyderabad-to-nandyala,HARITHA TRAVELS,Non A/C Seater / Sleeper (2+1),22:30,05h 30m,04:00,3.9,500.0,24 Seats available
5808,Hyderabad to Nandyal,https://www.redbus.in/bus-tickets/hyderabad-to-nandyala,Indu Travels,Non A/C Seater / Sleeper (2+1),22:00,06h 00m,04:00,3.5,600.0,28 Seats available
5809,Hyderabad to Nandyal,https://www.redbus.in/bus-tickets/hyderabad-to-nandyala,Maheswari Travels,Non A/C Seater / Sleeper (2+1),21:25,06h 35m,04:00,3.6,599.0,26 Seats available
5810,Hyderabad to Nandyal,https://www.redbus.in/bus-tickets/hyderabad-to-nandyala,AR & BCVR Travels,Non A/C Seater / Sleeper (2+1),21:15,06h 45m,04:00,3.7,620.0,38 Seats available
5811,Hyderabad to Nandyal,https://www.redbus.in/bus-tickets/hyderabad-to-nandyala,SEVEN HILLS TRAVELS,A/C Sleeper (2+1),21:30,06h 35m,04:05,3.9,1100.0,21 Seats available
5812,Hyderabad to Nandyal,https://www.redbus.in/bus-tickets/hyderabad-to-nandyala,AR & BCVR Travels,A/C Seater / Sleeper (2+1),21:30,06h 00m,03:30,3.5,700.0,28 Seats available
5813,Hyderabad to Nandyal,https://www.redbus.in/bus-tickets/hyderabad-to-nandyala,AR & BCVR Travels,Non A/C Seater / Sleeper (2+1),21:30,07h 00m,04:30,4.4,600.0,28 Seats available
5814,Hyderabad to Nandyal,https://www.redbus.in/bus-tickets/hyderabad-to-nandyala,Vasavi travels,A/C Sleeper (2+1),22:15,06h 15m,04:30,3.9,900.0,16 Seats available
5815,Hyderabad to Nandyal,https://www.redbus.in/bus-tickets/hyderabad-to-nandyala,Indu Travels,Non A/C Seater / Sleeper (2+1),22:00,06h 30m,04:30,4.2,600.0,29 Seats available
5816,Hyderabad to Nandyal,https://www.redbus.in/bus-tickets/hyderabad-to-nandyala,Zingbus Plus,A/C Sleeper (2+1),22:30,05h 10m,03:40,4.8,1364.0,27 Seats available
5817,Hyderabad to Nandyal,https://www.redbus.in/bus-tickets/hyderabad-to-nandyala,KNR TRAVELS,Non A/C Seater / Sleeper (2+1),22:00,06h 15m,04:15,4.4,700.0,26 Seats available
5818,Hyderabad to Nandyal,https://www.redbus.in/bus-tickets/hyderabad-to-nandyala,Moksha Travels,A/C Sleeper (2+1),19:40,06h 10m,01:50,4.4,1269.0,13 Seats available
5819,Hyderabad to Nandyal,https://www.redbus.in/bus-tickets/hyderabad-to-nandyala,Vasavi travels,Non A/C Seater / Sleeper (2+1),21:59,06h 26m,04:25,4.1,550.0,26 Seats available
5820,Hyderabad to Nandyal,https://www.redbus.in/bus-tickets/hyderabad-to-nandyala,Deepna Travels,A/C Seater / Sleeper (2+1),21:50,06h 10m,04:00,3.8,600.0,24 Seats available
5821,Hyderabad to Nandyal,https://www.redbus.in/bus-tickets/hyderabad-to-nandyala,Morning Star Travels,A/C Sleeper (2+1),22:00,04h 50m,02:50,3.4,1290.0,29 Seats available
5822,Hyderabad to Nandyal,https://www.redbus.in/bus-tickets/hyderabad-to-nandyala,PRL BUS,NON A/C Sleeper (2+1),21:15,06h 45m,04:00,3.9,899.0,31 Seats available
5823,Hyderabad to Nandyal,https://www.redbus.in/bus-tickets/hyderabad-to-nandyala,Meghana Travels,A/C Sleeper (2+1),21:50,06h 40m,04:30,2.3,1234.0,24 Seats available
5824,Hyderabad to Nandyal,https://www.redbus.in/bus-tickets/hyderabad-to-nandyala,Dharshini Travels,Non A/C Seater / Sleeper (2+1),22:30,06h 07m,04:37,2.8,599.0,31 Seats available
5825,Hyderabad to Nandyal,https://www.redbus.in/bus-tickets/hyderabad-to-nandyala,V Kaveri Travels,Non A/C Seater / Sleeper (2+1),21:30,06h 30m,04:00,2.2,890.0,29 Seats available
5826,Hyderabad to Nandyal,https://www.redbus.in/bus-tickets/hyderabad-to-nandyala,Vasavi travels,A/C Sleeper (2+1),21:59,06h 31m,04:30,2.3,900.0,24 Seats available
5827,Hyderabad to Nandyal,https://www.redbus.in/bus-tickets/hyderabad-to-nandyala,KKaveri Travels,Volvo Multi-Axle A/C Sleeper (2+1),17:30,04h 20m,21:50,1.7,2300.0,15 Seats available
5828,Hyderabad to Nandyal,https://www.redbus.in/bus-tickets/hyderabad-to-nandyala,AR & BCVR Travels,Non A/C Seater / Sleeper (2+1),22:15,05h 15m,03:30,2.4,650.0,25 Seats available
5829,Patna (Bihar) to Bettiah,https://www.redbus.in/bus-tickets/patna-to-bettiah,Jai Hanuman Travels,A/C Seater / Sleeper (2+2),22:20,06h 40m,05:00,3.6,495.0,54 Seats available
5830,Patna (Bihar) to Bettiah,https://www.redbus.in/bus-tickets/patna-to-bettiah,Jai Mata Di Tour and Travels,A/C Seater / Sleeper (2+2),22:40,05h 20m,04:00,3.4,450.0,28 Seats available
5831,Patna (Bihar) to Bettiah,https://www.redbus.in/bus-tickets/patna-to-bettiah,Vivek Travels,A/C Seater (2+2),13:25,07h 00m,20:25,1.0,450.0,45 Seats available
5832,Patna (Bihar) to Bettiah,https://www.redbus.in/bus-tickets/patna-to-bettiah,Vivek Travels,A/C Seater / Sleeper (2+2),13:30,07h 00m,20:30,1.0,400.0,72 Seats available
5833,Patna (Bihar) to Bettiah,https://www.redbus.in/bus-tickets/patna-to-bettiah,Jai Mata Di Tour and Travels,A/C Seater / Sleeper (2+2),20:28,05h 32m,02:00,2.0,500.0,6 Seats available
5834,Patna (Bihar) to Bettiah,https://www.redbus.in/bus-tickets/patna-to-bettiah,V.I.P Travels,A/C Seater / Sleeper (2+2),21:40,06h 00m,03:40,2.8,350.0,51 Seats available
5835,Patna (Bihar) to Motihari,https://www.redbus.in/bus-tickets/patna-to-motihari,Bihar state road transport corporation (BSRTC) - 150571,Non AC Seater (2+2),21:20,03h 40m,01:00,3.7,230.0,33 Seats available
5836,Patna (Bihar) to Motihari,https://www.redbus.in/bus-tickets/patna-to-motihari,Jai Hanuman Travels,A/C Seater / Sleeper (2+2),22:20,04h 55m,03:15,3.0,495.0,54 Seats available
5837,Patna (Bihar) to Motihari,https://www.redbus.in/bus-tickets/patna-to-motihari,Siddhi Vinayak (BSRTC U/T),Non AC Seater (2+2),12:15,04h 00m,16:15,2.2,220.0,35 Seats available
5838,Patna (Bihar) to Motihari,https://www.redbus.in/bus-tickets/patna-to-motihari,Siddhi Vinayak (BSRTC U/T),Non AC Seater (2+2),15:30,04h 00m,19:30,2.2,220.0,35 Seats available
5839,Patna (Bihar) to Motihari,https://www.redbus.in/bus-tickets/patna-to-motihari,Jai Hanuman Travels,A/C Seater / Sleeper (2+2),22:00,06h 00m,04:00,4.5,495.0,54 Seats available
5840,Patna (Bihar) to Motihari,https://www.redbus.in/bus-tickets/patna-to-motihari,Jai Mata Di Tour and Travels,A/C Seater / Sleeper (2+2),13:53,05h 27m,19:20,2.3,400.0,12 Seats available
5841,Patna (Bihar) to Motihari,https://www.redbus.in/bus-tickets/patna-to-motihari,Panwar Travels,A/C Seater / Sleeper (2+1),18:10,03h 25m,21:35,2.7,970.0,32 Seats available
5842,Patna (Bihar) to Motihari,https://www.redbus.in/bus-tickets/patna-to-motihari,Jai Mata Di Tour and Travels,A/C Seater / Sleeper (2+2),20:28,03h 02m,23:30,1.2,500.0,6 Seats available
5843,Bettiah to Patna (Bihar),https://www.redbus.in/bus-tickets/bettiah-to-patna,Bihar state road transport corporation (BSRTC) - 146159,Non AC Seater (2+2),14:30,05h 00m,19:30,2.6,285.0,31 Seats available
